timestamp_s,voltage_V,current_A
1009.0,8.992,0.3945
1010.0,9.0198,0.3988
1011.0,9.003,0.4006
1012.0,9.0311,0.403
1013.0,8.9897,0.3984
1014.0,9.026,0.4052
1015.0,9.003,0.3961
1016.0,8.9902,0.4005
1017.0,8.9927,0.3993
1018.0,8.9952,0.404
1019.0,9.0064,0.3956
1020.0,9.0078,0.4013
1021.0,8.9914,0.3993
1022.0,8.9996,0.4046
1023.0,9.0321,0.3975
1024.0,9.0259,0.4012
1025.0,9.0065,0.3975
1026.0,9.0006,0.4006
1027.0,9.0018,0.3989
1028.0,9.0092,0.3988
1029.0,8.9847,0.394
1030.0,8.9961,0.4012
1031.0,8.975,0.3968
1032.0,9.006,0.3966
1033.0,9.0097,0.3953
1034.0,8.9928,0.3968
1035.0,9.0236,0.4015
1036.0,8.9816,0.4014
1037.0,8.978,0.402
1038.0,9.0034,0.3969
1039.0,9.0157,0.4006
1040.0,9.0253,0.3982
1041.0,8.9931,0.4029
1042.0,9.0162,0.4013
1043.0,8.9994,0.398
1044.0,8.9974,0.4031
1045.0,9.0133,0.4015
1046.0,9.0098,0.3958
1047.0,8.9764,0.395
1048.0,9.0221,0.396
1049.0,9.0207,0.4049
1050.0,8.9906,0.397
1051.0,9.0059,0.4056
1052.0,9.0074,0.3968
1053.0,9.0039,0.3965
1054.0,8.9917,0.4026
1055.0,8.9899,0.4028
1056.0,8.9996,0.4017
1057.0,9.0176,0.402
1058.0,9.0082,0.3976
1059.0,8.9944,0.4025
1060.0,9.0116,0.4007
1061.0,8.9573,0.3989
1062.0,9.0172,0.4003
1063.0,8.9739,0.4032
1064.0,8.9946,0.4012
1065.0,8.9832,0.3935
1066.0,8.9806,0.4027
1067.0,9.0174,0.4024
1068.0,8.993,0.3989
1069.0,9.0052,0.4004
1070.0,8.9993,0.4003
1071.0,9.0072,0.3941
1072.0,9.0012,0.3988
1073.0,8.9808,0.3989
1074.0,9.0149,0.3995
1075.0,8.9926,0.3984
1076.0,8.9767,0.402
1077.0,8.9936,0.3976
1078.0,9.0225,0.4027
1079.0,9.0128,0.4018
1080.0,8.9948,0.4041
1081.0,8.9948,0.4052
1082.0,8.9952,0.4052
1083.0,9.0312,0.3964
1084.0,9.0057,0.401
1085.0,9.0065,0.3978
1086.0,9.0155,0.4098
1087.0,9.0036,0.4018
1088.0,8.9961,0.4042
1089.0,8.9971,0.4013
1090.0,8.9989,0.3921
1091.0,8.9994,0.3976
1092.0,9.0109,0.3979
1093.0,9.0008,0.3988
1094.0,9.011,0.4011
1095.0,8.9988,0.4015
1096.0,9.0012,0.3921
1097.0,8.97,0.3993
1098.0,9.0137,0.3985
1099.0,9.0052,0.4041
1100.0,9.015,0.4018
1101.0,8.9566,0.3995
1102.0,9.0313,0.4007
1103.0,8.9979,0.3949
1104.0,9.0166,0.402
1105.0,8.9844,0.3988
1106.0,9.0092,0.3976
1107.0,8.9842,0.4039
1108.0,8.9906,0.4008
1109.0,9.0287,0.398
1110.0,8.9971,0.3982
1111.0,9.0033,0.4011
1112.0,9.0131,0.4009
1113.0,9.0074,0.4001
1114.0,9.0023,0.3964
1115.0,9.0055,0.3968
1116.0,9.0361,0.3978
1117.0,8.9991,0.3994
1118.0,9.003,0.3999
1119.0,9.0158,0.3995
1120.0,9.0166,0.3997
1121.0,9.0178,0.4056
1122.0,9.0096,0.4025
1123.0,8.9829,0.4036
1124.0,9.0245,0.4014
1125.0,8.9828,0.4002
1126.0,9.0045,0.4012
1127.0,8.9887,0.4007
1128.0,8.999,0.4024
1129.0,9.0049,0.3971
1130.0,9.0048,0.4022
1131.0,9.0063,0.4005
1132.0,9.0242,0.3946
1133.0,9.0068,0.4003
1134.0,8.9963,0.3961
1135.0,9.0145,0.3984
1136.0,9.0178,0.3995
1137.0,8.9816,0.3955
1138.0,9.009,0.3998
1139.0,9.0105,0.4002
1140.0,8.9955,0.4023
1141.0,9.0206,0.3986
1142.0,8.9977,0.4008
1143.0,9.0019,0.3997
1144.0,8.9974,0.3987
1145.0,9.0002,0.395
1146.0,8.9836,0.3997
1147.0,8.9784,0.4022
1148.0,9.0239,0.3972
1149.0,8.9873,0.3993
1150.0,8.9851,0.3998
1151.0,8.9677,0.4033
1152.0,8.9904,0.4001
1153.0,8.9802,0.4009
1154.0,9.0246,0.4
1155.0,9.0151,0.3985
1156.0,8.9897,0.3966
1157.0,9.0338,0.3991
1158.0,9.0147,0.4012
1159.0,8.9951,0.4004
1160.0,8.9625,0.4044
1161.0,9.0344,0.4028
1162.0,8.9792,0.4037
1163.0,8.9753,0.3939
1164.0,9.0153,0.4047
1165.0,9.0366,0.4008
1166.0,9.0208,0.4012
1167.0,9.0085,0.4027
1168.0,9.0089,0.4001
1169.0,9.0128,0.3968
1170.0,9.0114,0.4043
1171.0,9.0042,0.3977
1172.0,9.0016,0.397
1173.0,8.9991,0.3993
1174.0,8.9887,0.3988
1175.0,8.9958,0.4
1176.0,8.9746,0.3997
1177.0,8.9985,0.404
1178.0,8.9852,0.4014
1179.0,8.9834,0.3974
1180.0,9.0027,0.3978
1181.0,9.0209,0.3988
1182.0,9.0138,0.3988
1183.0,8.9764,0.3985
1184.0,8.9852,0.3967
1185.0,9.0141,0.4009
1186.0,8.9853,0.3986
1187.0,8.9966,0.3971
1188.0,9.0083,0.4015
1189.0,8.9855,0.4025
1190.0,9.0016,0.3993
1191.0,8.98,0.4053
1192.0,8.991,0.4066
1193.0,9.0048,0.4015
1194.0,8.9761,0.3986
1195.0,9.0066,0.4008
1196.0,8.9997,0.3963
1197.0,9.0083,0.3974
1198.0,9.0034,0.395
1199.0,9.0205,0.3981
1200.0,7.7748,0.4512
1201.0,7.7665,0.4568
1202.0,7.7748,0.4527
1203.0,7.7811,0.4557
1204.0,7.7737,0.4572
1205.0,7.7736,0.4584
1206.0,7.7624,0.4539
1207.0,7.763,0.4558
1208.0,7.7519,0.4559
1209.0,7.7992,0.4587
1210.0,7.7543,0.4573
1211.0,7.7626,0.4588
1212.0,7.7622,0.4499
1213.0,7.7864,0.4529
1214.0,7.7685,0.458
1215.0,7.7917,0.4567
1216.0,7.7629,0.4545
1217.0,7.7772,0.4535
1218.0,7.7604,0.4573
1219.0,7.8051,0.449
1220.0,7.7552,0.4573
1221.0,7.7776,0.4552
1222.0,7.7825,0.4535
1223.0,7.7792,0.4564
1224.0,7.7702,0.4538
1225.0,7.771,0.455
1226.0,7.7736,0.4548
1227.0,7.7708,0.4572
1228.0,7.7874,0.4554
1229.0,7.8061,0.4492
1230.0,7.7646,0.4507
1231.0,7.7524,0.4517
1232.0,7.7716,0.4563
1233.0,7.8117,0.4566
1234.0,7.7609,0.4599
1235.0,7.7976,0.4519
1236.0,7.7981,0.4588
1237.0,7.7647,0.4491
1238.0,7.7815,0.455
1239.0,7.7974,0.4557
1240.0,7.7673,0.4556
1241.0,7.7699,0.454
1242.0,7.7642,0.4553
1243.0,7.7577,0.4512
1244.0,7.7632,0.4575
1245.0,8.9816,0.4007
1246.0,9.0005,0.4011
1247.0,8.9885,0.3992
1248.0,9.0035,0.399
1249.0,8.9767,0.4016
1250.0,9.005,0.4048
1251.0,9.0125,0.3958
1252.0,8.9701,0.3957
1253.0,9.0056,0.4008
1254.0,9.0184,0.399
1255.0,8.9819,0.4004
1256.0,9.0251,0.3999
1257.0,9.0063,0.4019
1258.0,8.9894,0.3991
1259.0,8.9992,0.3964
1260.0,9.0084,0.3976
1261.0,9.0011,0.3995
1262.0,9.0081,0.3962
1263.0,8.9862,0.3999
1264.0,9.0025,0.4002
1265.0,8.9788,0.3989
1266.0,8.9983,0.4006
1267.0,8.9864,0.3952
1268.0,8.989,0.3971
1269.0,9.0185,0.3966
1270.0,9.0164,0.4026
1271.0,9.0091,0.4069
1272.0,8.9836,0.3974
1273.0,8.9953,0.3993
1274.0,9.0182,0.3979
1275.0,9.0021,0.4007
1276.0,9.0348,0.3982
1277.0,9.0059,0.4008
1278.0,9.0029,0.402
1279.0,8.9954,0.3963
1280.0,9.002,0.4008
1281.0,8.9977,0.3946
1282.0,9.0106,0.3992
1283.0,9.0144,0.399
1284.0,8.9882,0.3993
1285.0,8.98,0.3991
1286.0,8.9725,0.3985
1287.0,9.0076,0.3992
1288.0,8.9834,0.4007
1289.0,8.9677,0.4008
1290.0,9.0058,0.4003
1291.0,9.0374,0.3983
1292.0,8.9999,0.4032
1293.0,9.0126,0.4046
1294.0,9.0012,0.3961
1295.0,8.9985,0.4005
1296.0,9.0138,0.3986
1297.0,8.9956,0.4028
1298.0,9.004,0.4
1299.0,9.0048,0.4002
1300.0,8.99,0.4015
1301.0,9.0149,0.3991
1302.0,8.9974,0.405
1303.0,8.9887,0.4015
1304.0,9.008,0.4028
1305.0,8.9865,0.3993
1306.0,9.0004,0.3996
1307.0,8.9999,0.4024
1308.0,9.0163,0.4021
1309.0,9.0071,0.3963
1310.0,8.9996,0.4004
1311.0,9.0123,0.4014
1312.0,9.0209,0.3996
1313.0,9.0084,0.4011
1314.0,9.0002,0.3997
1315.0,8.9803,0.3933
1316.0,8.984,0.3961
1317.0,8.9954,0.4029
1318.0,8.9909,0.3993
1319.0,8.9972,0.4006
1320.0,9.0008,0.4
1321.0,9.0079,0.3975
1322.0,8.9989,0.3986
1323.0,9.0073,0.401
1324.0,9.001,0.4013
1325.0,8.9704,0.4066
1326.0,8.9859,0.3986
1327.0,8.9978,0.405
1328.0,8.9819,0.3974
1329.0,9.009,0.4015
1330.0,9.023,0.4005
1331.0,9.0183,0.3996
1332.0,8.9968,0.4
1333.0,9.0224,0.3981
1334.0,9.0022,0.4027
1335.0,8.9949,0.3975
1336.0,8.9908,0.401
1337.0,8.9955,0.4023
1338.0,8.9942,0.4042
1339.0,9.0026,0.4029
1340.0,9.0024,0.4017
1341.0,9.0,0.3981
1342.0,9.0066,0.3976
1343.0,9.0179,0.3966
1344.0,9.0142,0.3963
1345.0,8.9777,0.4
1346.0,8.9617,0.3978
1347.0,9.014,0.4036
1348.0,8.9795,0.3983
1349.0,8.9966,0.4003
1350.0,8.9824,0.3992
1351.0,8.973,0.3958
1352.0,9.0081,0.4033
1353.0,9.0114,0.4021
1354.0,8.9914,0.4024
1355.0,8.9611,0.4018
1356.0,8.9918,0.3977
1357.0,9.0059,0.3978
1358.0,8.9778,0.4014
1359.0,9.0028,0.4046
1360.0,8.9998,0.4012
1361.0,9.0087,0.4029
1362.0,9.0018,0.3984
1363.0,8.9854,0.4033
1364.0,9.0179,0.3987
1365.0,8.9976,0.4007
1366.0,8.9996,0.3989
1367.0,8.986,0.4027
1368.0,8.9934,0.4027
1369.0,8.9867,0.3956
1370.0,8.9974,0.404
1371.0,9.0257,0.4071
1372.0,8.9794,0.3989
1373.0,8.9758,0.3996
1374.0,9.0221,0.4037
1375.0,8.9969,0.4002
1376.0,8.99,0.4
1377.0,9.0156,0.4057
1378.0,8.9909,0.3959
1379.0,9.0274,0.3976
1380.0,9.0102,0.4013
1381.0,8.9927,0.3951
1382.0,9.0324,0.3989
1383.0,8.9909,0.3989
1384.0,9.0111,0.4029
1385.0,9.0045,0.4021
1386.0,9.0195,0.395
1387.0,9.0234,0.3979
1388.0,9.0005,0.3979
1389.0,8.9887,0.3994
1390.0,9.0069,0.3967
1391.0,8.9898,0.4014
1392.0,9.0302,0.3979
1393.0,9.002,0.4018
1394.0,8.9945,0.4
1395.0,9.0028,0.3971
1396.0,8.9798,0.4042
1397.0,8.9854,0.4043
1398.0,9.018,0.4009
1399.0,8.9901,0.3993
1400.0,8.9843,0.3968
1401.0,9.008,0.4032
1402.0,9.0178,0.4025
1403.0,9.0108,0.3976
1404.0,9.0149,0.3979
1405.0,8.9886,0.4014
1406.0,8.9787,0.3965
1407.0,9.0225,0.3981
1408.0,8.9952,0.3969
1409.0,8.9962,0.397
1410.0,9.0199,0.3978
1411.0,9.0083,0.4027
1412.0,9.0068,0.3947
1413.0,9.0325,0.4013
1414.0,8.9903,0.4008
1415.0,9.0139,0.4029
1416.0,9.0009,0.4008
1417.0,9.004,0.3989
1418.0,9.0229,0.3976
1419.0,9.0076,0.403
1420.0,9.0081,0.4015
1421.0,9.0161,0.3985
1422.0,8.9945,0.4027
1423.0,8.9874,0.3987
1424.0,8.9843,0.4
1425.0,8.9705,0.3982
1426.0,9.0308,0.4016
1427.0,8.9835,0.397
1428.0,8.9967,0.3991
1429.0,8.9958,0.398
1430.0,9.0046,0.4008
1431.0,9.0122,0.4012
1432.0,9.0129,0.3967
1433.0,8.9913,0.4012
1434.0,8.9975,0.3956
1435.0,9.0042,0.4066
1436.0,8.9963,0.3985
1437.0,9.0241,0.4031
1438.0,9.0074,0.4006
1439.0,9.011,0.4007
1440.0,9.0099,0.3965
1441.0,9.0176,0.4025
1442.0,9.0027,0.4001
1443.0,8.9805,0.4014
1444.0,9.006,0.3997
1445.0,8.9902,0.4004
1446.0,8.9921,0.3973
1447.0,9.0088,0.3995
1448.0,9.0186,0.3987
1449.0,9.0003,0.3979
1450.0,9.0046,0.4004
1451.0,9.0255,0.4011
1452.0,9.0036,0.4008
1453.0,9.039,0.3997
1454.0,9.0085,0.4012
1455.0,8.9736,0.4007
1456.0,9.0113,0.4003
1457.0,9.0057,0.4005
1458.0,9.0193,0.4035
1459.0,9.0101,0.3964
1460.0,8.9979,0.399
1461.0,8.9816,0.401
1462.0,8.9969,0.3953
1463.0,8.9872,0.4041
1464.0,8.9913,0.4008
1465.0,9.0088,0.4029
1466.0,9.025,0.4034
1467.0,9.0059,0.4012
1468.0,8.9821,0.3933
1469.0,9.0067,0.4004
1470.0,9.0179,0.4006
1471.0,8.9909,0.3967
1472.0,8.998,0.3946
1473.0,9.0002,0.4014
1474.0,8.9882,0.3963
1475.0,9.0097,0.4062
1476.0,8.9982,0.4008
1477.0,9.0063,0.4041
1478.0,8.9867,0.4001
1479.0,8.9934,0.4023
1480.0,9.0108,0.4002
1481.0,8.9944,0.403
1482.0,9.0259,0.3939
1483.0,8.994,0.4027
1484.0,9.0034,0.402
1485.0,9.014,0.3995
1486.0,8.9787,0.3988
1487.0,8.9736,0.3991
1488.0,8.9771,0.4008
1489.0,9.0189,0.4036
1490.0,8.9917,0.3984
1491.0,9.0384,0.3949
1492.0,8.9915,0.4075
1493.0,9.0028,0.402
1494.0,9.0231,0.3988
1495.0,9.0301,0.4036
1496.0,9.0309,0.4028
1497.0,9.0181,0.4015
1498.0,9.0154,0.3986
1499.0,9.0089,0.402
1500.0,9.0117,0.4033
1501.0,8.9917,0.3948
1502.0,8.9877,0.4007
1503.0,8.9999,0.4009
1504.0,8.9974,0.4008
1505.0,8.9932,0.4001
1506.0,9.0104,0.4036
1507.0,9.0143,0.3994
1508.0,9.0013,0.4
1509.0,9.0222,0.4009
1510.0,8.9829,0.3995
1511.0,8.9971,0.3958
1512.0,8.9892,0.4006
1513.0,8.972,0.4007
1514.0,8.9988,0.3989
1515.0,8.9982,0.3996
1516.0,9.0227,0.3905
1517.0,9.0095,0.4036
1518.0,8.9846,0.4027
1519.0,9.0278,0.396
1520.0,9.0183,0.398
1521.0,9.0087,0.4043
1522.0,8.9966,0.3965
1523.0,8.9856,0.4014
1524.0,8.9944,0.3985
1525.0,9.0163,0.4012
1526.0,9.0283,0.4002
1527.0,9.0231,0.3992
1528.0,8.9927,0.4012
1529.0,8.9832,0.3985
1530.0,9.0021,0.3946
1531.0,8.9735,0.3972
1532.0,9.0048,0.3969
1533.0,8.9978,0.3952
1534.0,8.993,0.4011
1535.0,8.9761,0.3995
1536.0,9.0077,0.4011
1537.0,8.992,0.4016
1538.0,8.9825,0.4023
1539.0,8.9569,0.4012
1540.0,8.9996,0.3971
1541.0,9.0266,0.4017
1542.0,9.0249,0.4007
1543.0,8.9931,0.4066
1544.0,8.991,0.4
1545.0,9.007,0.4011
1546.0,8.985,0.3997
1547.0,9.0045,0.4001
1548.0,9.0115,0.3999
1549.0,9.0184,0.3987
1550.0,8.9985,0.4005
1551.0,8.9969,0.4019
1552.0,8.9868,0.3987
1553.0,8.9876,0.4025
1554.0,8.9966,0.4021
1555.0,9.0055,0.3974
1556.0,9.0137,0.3971
1557.0,8.988,0.4013
1558.0,9.0224,0.3982
1559.0,8.9959,0.3969
1560.0,8.9997,0.4052
1561.0,8.9888,0.3971
1562.0,8.9636,0.3954
1563.0,9.0133,0.3976
1564.0,9.0111,0.4007
1565.0,8.9958,0.4002
1566.0,9.001,0.4057
1567.0,9.0077,0.3977
1568.0,8.9766,0.4007
1569.0,8.9921,0.4034
1570.0,9.0119,0.398
1571.0,8.9812,0.4021
1572.0,9.0044,0.3945
1573.0,8.9797,0.4053
1574.0,9.007,0.403
1575.0,8.9995,0.398
1576.0,8.9758,0.4025
1577.0,9.0175,0.4039
1578.0,8.989,0.3961
1579.0,8.9878,0.3982
1580.0,9.003,0.404
1581.0,9.0172,0.4002
1582.0,8.9848,0.4013
1583.0,9.0009,0.4002
1584.0,9.0064,0.4027
1585.0,9.0104,0.4015
1586.0,9.0026,0.4003
1587.0,8.9945,0.3937
1588.0,8.9876,0.4019
1589.0,9.0013,0.4022
1590.0,8.9839,0.3963
1591.0,8.9562,0.3965
1592.0,9.0065,0.4016
1593.0,9.0136,0.4006
1594.0,8.9646,0.3941
1595.0,8.9849,0.3975
1596.0,9.0093,0.4009
1597.0,9.0309,0.402
1598.0,9.0003,0.3982
1599.0,8.9891,0.3996
1600.0,8.9973,0.3974
1601.0,9.0206,0.404
1602.0,8.9903,0.4005
1603.0,8.988,0.398
1604.0,8.9928,0.3965
1605.0,8.9857,0.3962
1606.0,9.0018,0.4054
1607.0,9.0244,0.3995
1608.0,9.0048,0.3988
1609.0,8.9962,0.3994
1610.0,8.9956,0.3981
1611.0,8.9766,0.3997
1612.0,9.0132,0.4001
1613.0,8.9988,0.4
1614.0,8.9973,0.3962
1615.0,9.0479,0.4027
1616.0,9.0045,0.3983
1617.0,8.9887,0.398
1618.0,8.9936,0.3979
1619.0,9.0172,0.3968
1620.0,9.0017,0.4008
1621.0,8.9784,0.4027
1622.0,9.0138,0.3978
1623.0,8.99,0.3945
1624.0,9.0281,0.3969
1625.0,9.0162,0.3987
1626.0,8.9933,0.3963
1627.0,9.0192,0.3982
1628.0,9.001,0.3983
1629.0,9.0128,0.4
1630.0,9.0073,0.3956
1631.0,8.9873,0.4017
1632.0,8.9903,0.405
1633.0,9.0154,0.4043
1634.0,8.995,0.3982
1635.0,8.9939,0.402
1636.0,8.9857,0.4017
1637.0,9.0064,0.3999
1638.0,9.0309,0.4005
1639.0,8.984,0.402
1640.0,9.0004,0.4027
1641.0,9.0212,0.3976
1642.0,8.9988,0.4022
1643.0,9.0068,0.405
1644.0,8.9841,0.4026
1645.0,9.0064,0.4046
1646.0,8.9972,0.3922
1647.0,9.0148,0.4018
1648.0,9.0178,0.4008
1649.0,9.0388,0.4031
1650.0,9.0087,0.3966
1651.0,9.0049,0.3985
1652.0,9.0029,0.4027
1653.0,8.9947,0.3968
1654.0,9.0051,0.4007
1655.0,8.9956,0.3999
1656.0,9.0025,0.3994
1657.0,9.0198,0.4017
1658.0,8.9849,0.3967
1659.0,9.0171,0.3977
1660.0,9.0198,0.3996
1661.0,8.9982,0.3964
1662.0,8.9682,0.4037
1663.0,8.9909,0.3976
1664.0,9.0195,0.4024
1665.0,8.9997,0.3974
1666.0,8.985,0.4021
1667.0,8.9924,0.3952
1668.0,9.0126,0.4042
1669.0,9.0082,0.4034
1670.0,8.9964,0.3983
1671.0,8.9945,0.3975
1672.0,8.9941,0.4014
1673.0,8.9862,0.3954
1674.0,9.0242,0.4001
1675.0,8.9952,0.3976
1676.0,9.0183,0.3992
1677.0,9.0228,0.3981
1678.0,9.015,0.3976
1679.0,8.9935,0.4051
1680.0,9.0061,0.4023
1681.0,8.9996,0.3956
1682.0,8.9864,0.3974
1683.0,9.0049,0.4026
1684.0,8.9823,0.4029
1685.0,9.0178,0.3958
1686.0,8.993,0.4021
1687.0,9.003,0.4008
1688.0,9.0042,0.3942
1689.0,8.9961,0.3988
1690.0,9.0088,0.3996
1691.0,8.9929,0.4001
1692.0,9.0131,0.396
1693.0,8.9798,0.3977
1694.0,9.0019,0.3981
1695.0,9.0291,0.3984
1696.0,8.985,0.3984
1697.0,8.9898,0.3996
1698.0,9.0077,0.4009
1699.0,9.0027,0.4053
1700.0,9.0053,0.4026
1701.0,9.0073,0.404
1702.0,9.0095,0.3986
1703.0,9.0166,0.397
1704.0,9.0061,0.4024
1705.0,8.9964,0.4
1706.0,9.0101,0.4022
1707.0,9.0285,0.3974
1708.0,8.998,0.4019
1709.0,8.9854,0.3995
1710.0,9.0166,0.3986
1711.0,8.9982,0.3989
1712.0,8.9674,0.4015
1713.0,9.0127,0.4023
1714.0,8.992,0.3989
1715.0,8.9986,0.401
1716.0,9.005,0.401
1717.0,9.0029,0.4022
1718.0,9.0106,0.403
1719.0,8.9935,0.4054
1720.0,9.0077,0.3986
1721.0,8.9961,0.4044
1722.0,9.0111,0.4004
1723.0,9.0092,0.3967
1724.0,8.986,0.398
1725.0,9.0163,0.4014
1726.0,8.992,0.4022
1727.0,9.0121,0.397
1728.0,9.0055,0.3977
1729.0,9.0276,0.3984
1730.0,8.9966,0.3974
1731.0,8.9948,0.3944
1732.0,8.9997,0.3933
1733.0,8.9955,0.3989
1734.0,9.012,0.4008
1735.0,8.9758,0.402
1736.0,8.9842,0.3959
1737.0,8.984,0.396
1738.0,9.0143,0.3984
1739.0,9.0257,0.4
1740.0,8.9984,0.403
1741.0,8.9975,0.4022
1742.0,9.0011,0.3989
1743.0,9.0174,0.4011
1744.0,8.9861,0.3975
1745.0,9.0036,0.4002
1746.0,9.0146,0.3998
1747.0,9.0075,0.4042
1748.0,9.0028,0.4015
1749.0,9.015,0.3977
1750.0,8.9595,0.3977
1751.0,9.0102,0.399
1752.0,8.9902,0.3953
1753.0,8.9725,0.3993
1754.0,9.0077,0.3996
1755.0,9.0206,0.4014
1756.0,8.9979,0.4018
1757.0,9.0143,0.4003
1758.0,9.0242,0.3951
1759.0,9.0197,0.3963
1760.0,9.0246,0.3982
1761.0,9.0111,0.402
1762.0,9.0011,0.4019
1763.0,8.976,0.3993
1764.0,8.9963,0.4071
1765.0,8.9874,0.4047
1766.0,9.0326,0.4037
1767.0,8.9974,0.4021
1768.0,9.0018,0.4014
1769.0,9.0083,0.4012
1770.0,9.0007,0.3946
1771.0,9.0254,0.3968
1772.0,8.9907,0.3993
1773.0,9.0029,0.4004
1774.0,8.9889,0.3996
1775.0,8.9802,0.4008
1776.0,8.9908,0.3937
1777.0,8.9994,0.4015
1778.0,8.9936,0.4002
1779.0,8.9896,0.3994
1780.0,8.9789,0.4028
1781.0,8.9988,0.3969
1782.0,8.9774,0.3993
1783.0,9.0114,0.4009
1784.0,9.0012,0.3974
1785.0,8.9781,0.394
1786.0,8.9954,0.3965
1787.0,8.9887,0.3998
1788.0,9.0048,0.3993
1789.0,9.0201,0.3999
1790.0,8.9719,0.398
1791.0,9.0017,0.3961
1792.0,8.9976,0.4004
1793.0,9.0101,0.3995
1794.0,9.0032,0.4019
1795.0,8.9887,0.3978
1796.0,8.9952,0.3939
1797.0,8.9881,0.3922
1798.0,9.0161,0.3988
1799.0,9.0003,0.4004
1800.0,9.0285,0.3993
1801.0,8.9991,0.3983
1802.0,8.9894,0.3952
1803.0,8.9773,0.3943
1804.0,8.973,0.4011
1805.0,8.9762,0.3993
1806.0,9.004,0.3989
1807.0,9.0076,0.3954
1808.0,8.9763,0.3971
1809.0,9.0134,0.4001
1810.0,8.9928,0.4009
1811.0,9.0022,0.3995
1812.0,9.0242,0.4041
1813.0,9.0135,0.3983
1814.0,8.996,0.4039
1815.0,8.9866,0.4007
1816.0,8.9677,0.4003
1817.0,8.9892,0.4028
1818.0,8.9968,0.3981
1819.0,8.9852,0.399
1820.0,8.998,0.3963
1821.0,9.0012,0.4028
1822.0,8.9966,0.401
1823.0,8.9902,0.4033
1824.0,9.0025,0.4006
1825.0,9.0066,0.4033
1826.0,8.9836,0.3978
1827.0,9.0212,0.403
1828.0,8.9985,0.3988
1829.0,9.0003,0.4
1830.0,9.0106,0.4022
1831.0,9.0035,0.407
1832.0,9.0143,0.4025
1833.0,9.0043,0.4027
1834.0,8.9908,0.3984
1835.0,9.0054,0.4005
1836.0,8.9828,0.3997
1837.0,9.0016,0.4042
1838.0,8.9995,0.3996
1839.0,8.9969,0.404
1840.0,8.9981,0.3961
1841.0,8.9718,0.4042
1842.0,8.9918,0.3974
1843.0,9.0014,0.4026
1844.0,9.0024,0.3974
1845.0,8.9846,0.4019
1846.0,9.019,0.3971
1847.0,8.987,0.4031
1848.0,9.0145,0.4025
1849.0,9.0064,0.3982
1850.0,8.9903,0.4017
1851.0,9.0266,0.4028
1852.0,8.9821,0.3972
1853.0,9.0138,0.3969
1854.0,9.015,0.3968
1855.0,8.9899,0.3964
1856.0,9.0209,0.3968
1857.0,8.9962,0.4028
1858.0,9.0043,0.4017
1859.0,9.0039,0.3949
1860.0,8.998,0.3985
1861.0,9.0122,0.3965
1862.0,9.0119,0.4026
1863.0,8.9738,0.3987
1864.0,9.0196,0.3954
1865.0,8.9751,0.4005
1866.0,9.0155,0.4018
1867.0,9.0169,0.3971
1868.0,8.9836,0.3992
1869.0,8.9938,0.3973
1870.0,8.9834,0.4037
1871.0,8.9968,0.3987
1872.0,8.9954,0.3978
1873.0,9.0117,0.3998
1874.0,9.0197,0.3994
1875.0,9.0209,0.4021
1876.0,8.9916,0.4036
1877.0,8.9969,0.4037
1878.0,8.9747,0.3989
1879.0,8.9879,0.4009
1880.0,9.0145,0.4045
1881.0,9.0242,0.4046
1882.0,8.9815,0.3974
1883.0,8.9911,0.4018
1884.0,8.9996,0.4013
1885.0,9.0042,0.4028
1886.0,8.9879,0.4037
1887.0,9.0064,0.3969
1888.0,8.9929,0.3979
1889.0,8.9998,0.4027
1890.0,9.0082,0.4004
1891.0,9.0001,0.3933
1892.0,8.9935,0.395
1893.0,8.9984,0.402
1894.0,8.9987,0.4025
1895.0,8.9944,0.396
1896.0,8.9961,0.4033
1897.0,9.024,0.3994
1898.0,9.0084,0.3969
1899.0,8.9956,0.3983
1900.0,9.0105,0.3963
1901.0,8.995,0.3982
1902.0,9.0176,0.3944
1903.0,9.0055,0.3998
1904.0,8.9984,0.4018
1905.0,9.0067,0.396
1906.0,8.9764,0.4001
1907.0,8.9831,0.3976
1908.0,8.9821,0.402
1909.0,9.0021,0.3931
1910.0,9.026,0.4021
1911.0,9.0335,0.3945
1912.0,9.0096,0.3994
1913.0,9.0075,0.3979
1914.0,8.973,0.3989
1915.0,8.9919,0.3954
1916.0,8.9882,0.405
1917.0,8.9907,0.3961
1918.0,8.9975,0.3964
1919.0,8.9929,0.4054
1920.0,8.9703,0.401
1921.0,9.0112,0.3962
1922.0,8.9839,0.3996
1923.0,9.0036,0.3993
1924.0,9.0311,0.3949
1925.0,8.9862,0.3977
1926.0,8.962,0.3999
1927.0,8.9957,0.4038
1928.0,9.0165,0.3994
1929.0,9.0294,0.3997
1930.0,8.9816,0.3976
1931.0,9.0075,0.4033
1932.0,8.993,0.4027
1933.0,8.9984,0.4024
1934.0,9.0397,0.4003
1935.0,8.9775,0.3952
1936.0,9.0038,0.4033
1937.0,9.007,0.4002
1938.0,9.0163,0.3991
1939.0,9.0015,0.4013
1940.0,9.0046,0.4007
1941.0,8.9941,0.3968
1942.0,9.004,0.399
1943.0,8.9949,0.3943
1944.0,9.0093,0.4003
1945.0,8.9945,0.404
1946.0,9.0057,0.3946
1947.0,8.9996,0.4004
1948.0,9.0169,0.402
1949.0,8.9992,0.4024
1950.0,8.9734,0.3978
1951.0,9.0189,0.3967
1952.0,8.9864,0.3982
1953.0,8.9902,0.4036
